text, gender, followers, location, friends, comments, source, likes, reposts, label
［关注叙利亚局势］8月2日，秘书长潘基文发表声明，对联合国和阿盟叙利亚危机联合特使科菲·安南在8月31日任期届满后不再担任特使一职深表遗憾，对安南在担任联合特使期间表现出的坚定和勇敢表示最深切的谢意。潘基文表示，安南无私地担负起这一最困难也可能是最吃力不讨好的任务，值得大家的敬佩。,m,8041150,海外 美国,75,92,微博 weibo.com,10,118,1
自由的飞(爽子)-新浪乐库-在线试听 http://t.cn/aoIF3Y,m,80627,北京,293,126,新浪乐库,0,394,1
住在四季酒店，才驚覺广州的夜景真美，酒店的安排亦很贴心；👏👍唯一要投诉的就是這些套房中間是有相連的門連接往其他房間，隣居的年轻朋友可能正在庆祝平安度过世界没日，氣氛非常熱鬧，我完全感受得到！[汗][吃惊]（我在懷疑，這不是雙重門嗎？為什么隔声這样差？[疑问]）[做鬼脸],f,4836206,香港,96,595,iPhone客户端,103,157,1
【美媒称中国近日第四度试射洲际弹道导弹】美国华盛顿自由灯塔网站称，中国军方上周四从陕西某基地，向西部沙漠地区发射了一枚新式的公路机动洲际导弹。美国情报部门分析，此次发射的可能是东风-31A弹道导弹。这是自7月末以来中国进行的第四次远程导弹飞行测试。http://t.cn/zWgXgh8,m,5515303,北京 海淀区,378,361,微博 weibo.com,6,887,1
【同学会为啥变味儿了？】①第一个念头：如果AA，得花多少钱？②先聊回忆，后面就没了话题；③客套的寒暄，像极了应酬的饭局；④介绍职务、成绩和资源成了主题；⑤饭桌上慢慢只剩两类：升官的和发财的。⑥越来越挑剔，一人否定，聚会告吹。（中国青年报）简单的同学会，为何感觉变味儿了？,m,37828798,北京,2123,175,皮皮时光机,100,743,1
#访谈##BC##RDJ#“我想敲他的门，然后说跟他说‘我们一起去喝杯茶吧，一起喝杯茶聊聊天什么的，在流行文化里这样做好像相当奇怪。其实这只是我找你搭讪的理由罢了，就我来说只是因为我是你的超级粉丝啦！ Hello！’source:http://t.cn/zOQrXzx 【原来缺妞你是萝卜粉=口=,f,4699,海外 英国,839,26,微博 weibo.com,0,466,1
人有三苦：一苦是，你得不到，所以你痛苦；二苦是，得到了，却不过如此，所以你觉得痛苦；三苦是，你轻易地放弃了，后来却发现，原来它在你生命中是那么重要，所以你觉得痛苦！,m,737998,北京 东城区,950,58,iPhone客户端,1,320,1
在台灣 ， 很多女歌迷都會拿著新專輯自拍然後PO在我FACEBOOK的粉絲專頁上 ， 我覺得這樣蠻好的 ! 真希望內地這邊的歌迷朋友也可以這樣做 ， HELL YEAH !,m,1547440,台湾 台北市,156,906,微博 weibo.com,28,397,1
THE SAEM的图……终于修了我最喜欢的4张……咬口红真是好看啊～～有强迫症的人要修吐血了……到底为什么把文字打到脸上？！PS:擦LOGO的人是对权志龙的大不敬 = =,f,147129,其他,661,51,微博 weibo.com,28,910,1
西翠路上的太平路，苏宁对面，一位卖猪肘猪蹄十几年的老爷爷，原本给小平做饭的军队大厨，烧一手好肉，退休后邻居总来讨肉吃，索性摆摊满足大家口福，很有使命感，每天3点15到4点只卖四盆风雨无阻，排很长的队有人排6次都没买到。猪肘软软糯酱香浓郁，拿到单位连从不吃肉的大雄都抢着吃，拌饭很棒,f,760892,广东,45,237,FaWave,0,930,1
#星娱星乐#你知道，设置闹钟的时候，手机是怎么想的吗？,m,8247801,北京,44,163,专业版微博,34,271,1
【消息称蜀中制药涉嫌用苹果皮做板蓝根以降成本】蜀中制药涉嫌用苹果皮制作板蓝根，以降低成本。该公司一位文姓副总证实了以上消息，称目前已停产1个多月，最终处理结果要等省药监局的正式文件。蜀中制药缔造者安好义曾表示，金杯银杯不如老百姓的口碑，只做老百姓买得起的放心药！http://t.cn/he1Zvj,m,13818059,北京 海淀区,1447,185,微博 weibo.com,0,384,1
这三年来，你唯一没变的是？1.理想；2.工作；3.脾气；4.体重；5.穿衣风格；6.恋人；7.性别；8.手机号码；9.智商；10.全都变了  ,f,1158201,北京 朝阳区,200,126,皮皮时光机,3,387,1
直播评论：淞沪战线上的国军部队，无论是左翼、中央或右翼，都是在11月8日夜至9日接到撤退命令的，也几乎同时出现了撤退秩序失控这一情况，而更为糟糕的是左翼和中央兵团失控的撤退部队并没有按照规定路线后撤，而是都沿着安亭这条线向西溃退，使情况更加恶化。数十万军队争相夺路，作战能力丧失殆尽。,m,1203526,上海 徐汇区,24,66,皮皮时光机,1,86,1
这个世界依然还是有相对干净 保守简单的人 不要因为自己的复杂激烈 就把全世界的人想成一样 （当然，我不一定单纯保守，但我相信有这样的人存在 因为看到 所以 你才会觉得是自己的问题）http://t.cn/zjUoosY 晚安,m,2163412,海外,2131,77,iPhone客户端,12,169,1
我承认自己一直是不坚强的，光阴荏苒无数来回，声称自己改变了很多。但每每在深夜，却还是看到自己真实的心。我要的一直没变，只是许久不再提及，以为所有的一切都淡去，在他人面前日渐一日地成熟起来，表现出从容淡定，心以不可自知的速度，缓缓冷了下去。却以为，这就是成长。,f,2491024,广东 广州,36,95,皮皮时光机,2,613,1
#金钟奖中国音超#@杨宗纬 根本没有被吓到好不好！一首《月光妈妈》，他安静地站在舞台上、灯光下，瞬间让气氛从火爆进入到安静。用和尚雯婕截然不同的力量打动人，同样唱到人的心里去。这两个人故意来为难评委的吧！其实，很难管他们叫做选手，两个人都是主场范儿。（记者齐帅 实习生何润萱）,f,765461,广东 广州,1096,140,微博 weibo.com,114,201,1
 我想做个单细胞的生物，没心没肺的活着。（转）  ,f,624486,天津 和平区,1997,41,皮皮时光机,2,219,1
【抱宝宝有讲究】长时间怀抱宝宝，尤其是一岁以内的宝宝，要注意：1、婴儿骨骼可塑性较大，有弹性，老是把婴儿抱在怀里，会影响婴儿的骨骼发育，以致造成肢体变形，甚至造成脊柱侧弯的严重后果；2、婴儿需要足够的睡眠时间，常常抱着会影响其睡眠；3、婴儿的胃还发育不健全，抱得过多，易引起吐奶。,f,279652,北京 朝阳区,39,25,皮皮时光机,3,280,1
【史上最全的方便面中西式做法集锦！】天天吃泡面的伤不起啊，喜欢的马上抱走～   [推荐] 喜欢请关注@吃货爱做饭  转 ,f,8723441,四川,789,10,皮皮时光机,0,228,1
【徽】团 月影传说-你为谁而战！ 感谢2012参加月影传说的COSER们，帮助过我们的应援们~默默关心我们的亲友们~有你们才有奇迹！让我们开始激情燃烧的7月！！二工大~我们来了！ http://t.cn/zOTuiML  （分享自 @土豆网动漫）,m,1199,安徽 合肥,558,66,土豆,0,235,1
淘米汪海兵演讲http://t.cn/a9TbyF，他很少见的吐露心声。感受：1、敏感，PM一定要爱生活，对社会敏感，才可能洞悉需求，诞生出直击人心让用户惊喜的产品；2、少琢磨理想本身，少抱怨身边问题，多采取行动改变，这个见汪对腾讯岁月的记录。相信那种真切的失落我们都曾有过，而也愿我们都能找到突破。,f,2372,北京 朝阳区,552,18,微博 weibo.com,0,79,1
【阿里巴巴的“文化病”】作为一个年轻的巨头，它一方面奔放热情、志向高远、前景美好、增长迅速；但与此同时它的业务模式一直变幻不定，人员爆发式增长，伴随着无法掩饰的小二腐败、老员工恪守忠诚、外来高管黯然离去……经济观察报深入解析阿里巴巴，强烈推荐电商人阅读！,m,2567452,海外 美国,1164,80,微博桌面,2,440,1
我学校一妹子天然呆。梦到自己向暗恋的男生表白，男生同意了。第二天起床以后分不清梦境和回忆，看到此男就各种招手各种欢颜笑语各种凑上去红着脸牵手。此男一脸茫然，就默认两个人好上了。三个月后妹子和此男聊天，才发现原来她没有表白。两人依旧甜蜜。菇凉们要不要试一试？,f,3415076,北京 东城区,255,40,乐蜂网,1,88,1
德哇，累会创小森森咩？[阴险]12月11日雷军对话刘德华，你最想问华仔什么呢？提问第一个被采纳送#69元小米移动电源#一个哦！,m,14678826,北京,367,814,平板M2,136,743,1
【潮汕漫画】很萌的潮语教学图，[嘻嘻]快来学学狂霸酷帅吊炸天的潮汕话吧~~（投稿@我是肥志）,m,307133,广东 广州,701,120,全球潮汕,84,822,1
据说在夜间常熬夜，情绪低落，略带伤感的人，在白天和同伴在一起是总是最嗨得那一个，或者说是看起来最嗨的那一个。好像说的就是你和我。。。,f,6545745,北京 东城区,1093,210,微博 weibo.com,8,830,1
【人生也是有节气的】小的人希冀长大，老的人祈望年轻。这种希望变更的子午线，究竟坐落在哪一扇生日的年轮？与其费尽心机地寻找秘诀，不如退而结网，锻造出心灵与年龄同步的舞蹈。年轻年老都是生命的流程，不必厚此薄彼。人们可以濡养肌体的青春，但不要忘记心灵的疲倦。——毕淑敏,m,48243592,北京,1996,84,人民日报微博,149,759,1
我觉喜欢吃的女孩都是可爱善良的，我实在想不通那些让自己女朋友少吃点的男人脑子是哪进屎了，别人让你少cao点，你愿意吗？要知道，吃东西是排在性前面的人类原始欲望啊，尤其生在中国这个吃的国度[睡觉],m,6417,上海 普陀区,872,70,iPad客户端,4,154,1
#夜猫子专场# 还木有睡觉滴童鞋们，在这条微博里聊聊天吧~~和你楼上、楼下的童鞋互粉一下，说不定还能在这里收获意外的友谊或者爱情哦~,m,2829175,北京 东城区,206,258,定时showone,3,52,1
[视频]《超凡蜘蛛侠2》曝超长预告 女友遇险时代广场遭毁：http://t.cn/8F6sI1v 影片今日发布两支超级碗宣传片和长达近4分钟的超长预告，大反派电光人“崛起”全过程露真容，小蜘蛛与电光人、小绿魔、犀牛人在纽约时代广场展开电光火石的激烈大战，而时代广场这一地标在片中也将遭遇毁灭性打击。,m,35030,北京 朝阳区,1056,22,微博 weibo.com,31,215,1
昨天在白金汉宫采访安德鲁王子。曾作为海军直升机飞行员的他，坚持参加福克兰岛战争的前线战斗。这让身为女王的母亲在战争期间最怕的事就是接到电话！直到有一天儿子亲自打来电话报平安。安德鲁王子将于9月份以从欧洲最高楼＂Shard＂速降的方式为海军退伍军人慈善募款。今年52岁的他冒险精神不减当年。,f,35308989,北京 东城区,205,334,iPhone客户端,15,452,1
有时候，夜深人静，突然觉得寂寞深入骨髓；有时侯，觉得自己一无所有，仿佛被世界抛弃；有时候，明明身边很多朋友，却依然觉得孤单；有时候，看到熟悉的背影，突然就想起一个人的脸；有时候，突然很想哭，却流着泪笑了；有时候，突然找不到自己，把自己丢了；有时候，就是想安安静静，我累了。    ,f,711518,江苏,524,25,皮皮时光机,0,160,1
依然无法与骨子里过分虚荣的人建立亲密的关系。🚬,m,2163413,海外,2131,200,iPhone客户端,282,980,1
【关注海载，新版微博邀请码大放送】完全不同的体验，个性化的视觉感受！！V5版新浪微博！！海载送福利！！只要关注@海载京声 并转发本条微博，我们将私信你邀请码，亲，想要就要快哦！为了让更多人得到升级机会，[群体围观]你升级完成之后，请私信回小编一个邀请码！互助互爱！,f,20934,广东 珠海,1696,103,微博 weibo.com,2,114,1
下一个七年，我是谁？听过"一万小时定律"吗？每天5个小时，如果是用来看韩剧，那么七年后，你会变成一个生活的旁观者，最擅长的就是如数家珍地说起别人的成功和失败。花1分钟想一想，曾经最想做的事情是什么，然后每天去做这件事，七年后，你会发现你已可以靠这件事出去混饭吃了。,f,2308822,北京 朝阳区,315,48,微博 weibo.com,77,482,1
傾城之戀難尋，生死之交難遇，暖蓆之孝不再，臥薪之志絕矣。時代改變人心。愈安逸，愈沒韌性。愈富足，愈多抱怨。慶幸生在沒有戰爭的國土，別輕視我們已擁有的幸福。💗❤💖,f,454247,香港 中西区,413,88,iPhone客户端,12,237,1
《吴立新水下摄影展》爱普生影艺坊，国贸桥向东1公里，大望桥东北角 华贸购物中心二层L228 06月25日15:00开，展出一个月！@吴立新 致力于拍摄中国的水下世界，2007年获“世界水下摄影锦标赛”银奖，是首位获得这项水下摄影最高级别赛事的中国摄影师。,m,4637,北京,420,57,微博 weibo.com,0,245,1
