text, gender, followers, location, friends, comments, source, likes, reposts, label
【看看人家的富二代】世界亿万富翁比尔盖茨的女儿，全身没有一个明显的名牌，没有开豪华跑车，没有拿奢侈品包包，没有艳丽的浓妆，只有明媚如清晨的朝阳，真正的淑女，从不炫耀自己拥有的一切！！！！！ ,f,683411,其他,12,137,iPad客户端,24,411,1
【炒房赔进5000万：美女光身子跳楼自杀！】为炒房，她7万一平在绿城鹿城广场买了28套房子，现在5万一平也脱不了手，一套房就要赔200多万，因买房的钱多是向亲戚借的，昨晚，她跳楼自杀。——鹿城广场是温州最高房价水平的代表，2010年巅峰时二手房报价已经接近10万一平…http://t.cn/zjiiysG,m,107446,吉林 长春,768,94,微博 weibo.com,3,274,1
【我们结婚吧[心]】通过长达十天两会的召开.新的婚姻法中规定 男女双方只要年满18周岁就可以结婚.并不是之前女方满20周男方满22周.如今结婚证是国家级证书.高考时还可加3学分.现在在大学期间结婚.学费还可减半;跨民族结婚 生一个孩子奖励一万.想早婚的童鞋可以考虑起来了。via：乐婚礼,m,114206,广东 佛山,2144,98,iPhone客户端,14,417,1
【无奈】中国在世界排行榜上：1.清廉指数第79位；2.卫生医疗公平倒数第四；3.大学学费成本最高；4.城乡收入差距第一；5.税负第二；6.矿难死亡人数占全球80％；7.行政成本最高；8.收费公路14万公里10万在中国，占70%；9.有8亿人口游离于社保之外。转！,m,28414,上海 浦东新区,2230,69,微博 weibo.com,3,367,1
印度一妇女一次产下11胞胎，创世界记录，一支足球队就此诞生！我和我的小伙伴们都惊呆了[衰]这才是天使[哈哈]妈妈真的好伟大[威武]@电视剧今夜天使降临 @田甜_小点心 @马苏 @马苏斑马乐园 @杨阳导演 @斑马-潇儿 @Su丶TiAom灬然 @葡萄苏达饼唯爱马苏 @老斑马一只 @华哥_马家小院 @雪冰点,f,471,山东 青岛,115,65,OPPO智能手机,2,142,1
@李和平律师 【特大新闻】：原温州瓯2010年9月29日原温州瓯海区委书记谢再兴杀害情妇 已被执行死刑 ，2013年4月被执行死刑三年后谢再兴又被人发现复活。那么，当年初执行死刑的是一个替身了。中国啊，中国啊！您也真的是太特色了！太可怕了！http://t.cn/zTaK038,m,43672,广东 深圳,1302,38,360安全浏览器,1,231,1
听说银幕车神保罗沃克没死 已经抢救过来了 昨天说死是因为当时当地人看到爆炸很厉害才说不会活过来 还有媒体没有确认之下直接说明他死了 。但他今早发表声明说自己还活着 还让影迷们别太早为他办葬礼之类的话.  活着就好了. 反正活过来了 这是奇迹，他的使命还没有结束，死神不收他，哈哈,m,359,黑龙江 黑河,738,40,Weico.Android,8,94,1
那男的是叫文章吧，道歉还拷贝!?娱乐之事一般不置评，这回真他妈看不过去，拉出去毙了!马姑娘挺住，这牲口作死都不一定托生!明智放手!那个姚姐您还擦亮眼吧，这种无德、无底线的生理动物还是算了吧！😠@姚笛 @马伊琍,f,5252,北京 朝阳区,712,544,中国移动-三星GalaxyNote3,605,486,1
【太活跃的鱼千万别买】去菜场买鱼，结果看到惊人一幕，摊贩往大水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未就溶解了，将半死不活的鱼虾倒入其中，没想到，鱼虾一会儿就活蹦乱跳开，仿佛这些鱼都是才从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵。转起让身边的人知道吧~（转）,m,166429,江苏,239,33,企业微商宝,0,211,1
@清風攬月 洛阳市委书记侄子砍死人判三缓三，老人北京上访被抓，在北京黑监狱20年受尽虐待。20年当中家人不知道其在哪，老子侄子在郑州沿街乞讨四处寻找老人，警察二十四小时监管老人上下三代，政府部门官官相护搞得老人家破人亡，老人被逼上绝境唯有通过这种方式申冤（牡丹公园门口）。,m,5067,新疆 乌鲁木齐,1960,47,微博 weibo.com,0,215,1
【抗美援朝中真的赢了？】据传板门店谈判前彭德怀要求在铁原挡住美军两周，结果只挡了2天，63军3万多人打剩1400人。对上甘岭， 美军表面佯攻，实则运用优势火炮诱敌集中歼灭， 结果美军伤亡400多，志愿军遗尸37000多。 消息传至美国，引发反战浪潮，称赴朝美军屠夫，直接促成停战谈判！图为美埋中尸体,m,9722,甘肃 定西,2003,75,微博 weibo.com,4,168,1
【恶搞：三星赔了苹果10亿美元，全都是硬币！】今天上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。随后，蒂姆·库克收到来自三星CEO的电话，电话中解释道，这就是将要支付给美国苹果公司的10亿美元的罚款，慢慢运吧，希望这周内可以运完所有的罚款，大概200亿个硬币..,m,979069,重庆 渝中区,1092,196,电脑报官网,0,588,1
[蜡烛]尼古拉斯·凯奇（Nicolas Cage，1964年1月7日－2013年1月17日）2013年1月17日(北美时间)因滑雪意外丧生。新闻链接： http://t.cn/zjDmviG,f,21744,湖南 长沙,6,26,百度分享,0,100,1
延安城管控股集团董事会秘书郑媛媛被肉，这就叫：恶人反被恶人操，能人背后有人弄。,m,257939,北京,262,354,iPhone客户端,153,391,1
果然把最后一句删了……,m,107816,北京 东城区,1257,75,Android客户端,7,268,1
美国杜克大学因抄袭开除多名中国留学生，结果这些舞弊学生竟然示威静坐，散发传单说自己是花钱教育的而不是来被惩罚的，他们此举引起了校园社区的巨大反感。除了律师为赚取佣金答应帮忙以外，舆论导向对中国颇为不利。学校数年来第一次调用了数名警察在学生活动中心进行巡逻以防不测。by@美國雨婷,m,55982,北京,1024,68,FaWave,0,218,1
他没死 已经抢救过来了 昨天说死是因为当时当地人看到爆炸很厉害才说不会活过来 还有媒体没有确认之下直接说明他死了 。但他今早发表声明说自己还活着 还让影迷们别太早为他办葬礼之类的话. 活着就好了. 反正活过来了 这是奇迹.还说速度还在激情也在。这伤口看着真心疼[流泪],m,3666,广东 汕尾,313,12,iPhone客户端,1,96,1
#狮子月助力刘翔夺冠#如果刘翔最终获得伦敦奥运会金牌，凡转发本微博并关注@给狮子座的999封信 的网友，所有人送一台三星 I9300 GALAXY SIII。记住，不是一个人，而是所有人。信誉保证，决不骗人，到期兑现！,f,155928,香港,680,474,微博 weibo.com,13,754,1
今天下午六点开始，太原市区高清.探头全部启动，副驾驶室不系安全带相同处罚，开车时打电话罚款50，闯黄闪罚200，越线停车罚100，今天起晚六点半至深夜二点，为期60天，全国交警集中查处酒驾，一经查获，一律拘役六个月，五年内不得考证。,m,273549,山西 太原,2644,28,iPhone客户端,5,129,1
洋毒食——国家质检总局进口不合格食品黑榜：挪威的大西洋鲑鱼，检出副溶血性弧菌，被销毁。韩国进口的乐天牌巧克力粒，德国进口的欧尚85%黑巧克力，均发现铜超标，被退货或销毁。丹麦奇新蓝罐有限公司生产的曲奇(饼干)，大肠菌群超标，被销毁。（北京晚报）,m,187578,上海 黄浦区,195,43,iPad客户端,0,284,1
震中情况,f,543,四川 成都,267,15,iPhone客户端,0,96,1
上海今天下午六点开始，高清探头全面启动，副驾驶不系安全带相同处罚， 开车打电话罚50'闯红灯200，越线停车100，今天晚六点至凌2点为期60天，全国交警集中查处酒驾，一经查获，一率6个月，五年不考，每月3，7，13，17，23，和每周五，六，由市局组织检查，上午12至下午2点，晚上7点至9点！,f,7463,香港 其他,244,21,iPhone客户端,1,235,1
【这料太猛!五孩子是被割肾？】破天旋风刀: 求证！让李元龙记者出来！垃圾箱内如何烧东西？还有五个人呢？最先爆料者李元龙失踪了，这又是在掩盖什么？（转）via @贝月森,f,73208,江苏 南京,2668,67,iPhone客户端,2,241,1
【爆炸消息：中国移动9月1日起对微信微博收费】两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。联通牵手百度制衡微信，电信与网易合作以翼信对抗微信；转发自@当代章鱼哥,m,47406,广东 深圳,1280,60,华为 Ascend Mate,1,141,1
洗车店老板潘先生患有忧郁症，因生意不景气情绪激动，邻居报警，公安局出动11名警察到场，潘当时正在家抱着19个月大的女儿，但警察根本不理会潘妻和在场群众的恳求，硬是朝潘和他女儿开枪扫射。最终可怜的父女俩身中300多枪身亡。警方表示，潘有酗酒史，女婴死警方不用负责。http://t.cn/zldTL2S,m,1027,上海 闸北区,901,96,微博 weibo.com,2,136,1
“刘翔的7步上篮法是针对起跑点到第一个高栏的距离13.72米，然而狗屎一样的英国人把第一个高栏改到了13.85米的距离所以刘翔第一脚就踩栏了，这也是导致最后小组有4个人踩栏摔倒，然而那个英国猪练的就是13.85米所以他没摔栏。”@染香 求真相,m,781,河南 郑州,439,141,微博 weibo.com,0,239,1
【小哥频道】赵本山涉黑，再次被抓，证据确凿。子虚大师卧底赵家堂口，冒生命危险，拍到黑帮内部拜大哥仪式。党朝生产的艺术家都是什么破玩意？·····[衰]@原子漫画,m,835,其他,24,41,微博 weibo.com,1,145,1
#雅安灾情#【伟大母亲 为救儿子身亡】雅安芦山县灾区的废墟中，一个八岁小男孩被救出，但她母亲却保护儿子而遇难，儿子才没有砸到。这个小男孩叫做杨宇杰，他母亲叫杨双梅（音），37岁。伟大的母亲，一路走好！(via鲁国平先生),f,423085,上海 黄浦区,121,197,孔明社交管理,56,812,1
【广西惊现帝王局长 吃509份低保】杨慧峰微博爆料：广西都安民政局长黄某一个人吃着509份底保，九套房子，6个老婆。三老婆刘茹跟人偷情被局长打，不服，报料：各位后宫电话：江素：15078554853黄鹂：18777887596张晓：15078070889阿萍：13478865543丽丽：13877860659第二轮反腐开始，大家速速顶起！,m,3688,浙江 衢州,901,34,微博 weibo.com,1,196,1
今天上午一市民女儿在循礼门大润发超市附近被人拐走了！小女孩三岁多，能准确说出她爸爸的手机号码。从监控上看到孩子是被一个四十多岁男人抱走。现大人都急疯了，有知情者请告之！求扩散！万分感谢！提醒：武汉警方要引起重视，最近关山、南湖多次出现类似情况，一定是有一个拐卖儿童团伙流窜到汉了。,f,9738,湖北 武汉,1315,30,iPhone客户端,0,97,1
微信在传，越南通讯社报道，发现失踪的MH370，漂浮海上，大部分机身没入水中，乘客集中于尾部舱位，部分乘客依靠救生设备散落在周围一公里范围水面等待救援。如果是这样，飞机迫降海面，伤亡率将大大降低。盼望奇迹！！！,m,2538647,北京 海淀区,2003,141,iPad客户端,18,504,1
 @李宇春 一位叫徐敬的21岁女孩，请速回雅安水城县人民医院，妈妈伤重，想见她最后一面，爸爸号码：15193483486                                                            一名中学生，叫周榆棍，17岁，请速回平山县医院，妈妈伤重，想见她最后一面，爸爸号码：18332383039爱心接力，好人有好报,f,141,海外 荷兰,301,43,iPhone客户端,0,100,1
马航旧广告， 在推特上传疯了。非常尴尬！[围观]Via@自由的Cyberomeo @KDS宽带社／微信：mrsh021,f,366543,上海 黄浦区,3088,58,微博 weibo.com,16,298,1
中国在世界排行榜上：1.清廉指数第79位；2.卫生医疗公平倒数第四；3.大学学费成本最高；4.城乡收入差距第一；5.税负第二；6.矿难死亡人数占全球80％；7.行政成本最高；8.收费公路14万公里10万在中国，占70%；9.有8亿人口游离于社保之外。转！,m,825310,湖南 株洲,1086,93,皮皮时光机,5,415,1
【新闻联播：火车盒饭只要5元！ 你吃过吗？】《新闻联播》记者亲身登上火车，报道火车上的东西一点都不贵。网友吐槽：“央视记者是怎么买到火车票的？”、“能不能别逗了？5元太能扯了！最便宜矿泉水都要五块以上，还能买盒饭？播新闻联播的人难道没做过火车？”,f,109267,江苏 南京,2480,49,iPhone客户端,2,168,1
【马来西亚航空旧广告】 近日，马航旧广告在推特上被转疯了，其广告语是:“无论你去哪儿，都没有人会知道。”[生病][生病][生病],m,37450,海外 越南,803,23,Android客户端,3,115,1
